Index,Variable 1,Variable 2,Label
2214,-0.489709236,0.954378525,Blue
2215,-1.100165528,2.021292223,Red
2216,-0.300937748,-0.102665755,Red
2217,0.658388427,2.026694186,Red
2218,-0.199813453,-0.39127539,Red
2219,-0.608690898,1.227998104,Blue
2220,-0.565613636,1.096099162,Blue
2221,-0.51308404,0.94713553,Blue
2222,-0.585268847,1.094517847,Blue
2223,-0.584014732,1.0682637,Blue
2224,-0.638833455,1.168144552,Blue
2225,-0.658881659,0.723643947,Red
2226,-0.561915777,0.97552254,Blue
2227,-0.604130542,1.04593162,Blue
2228,-0.688124492,1.201323746,Blue
2229,-2.340068593,0.376130159,Red
2230,-0.572998249,0.939767246,Blue
2231,-0.654240327,1.08538488,Blue
2232,-0.52858096,-1.665386076,Red
2233,-0.681958739,1.1190878,Blue
2234,-0.681726339,1.096895846,Blue
2235,-0.653713526,1.022206023,Blue
2236,-0.676154712,1.044806026,Blue
2237,-0.707374345,1.082608493,Blue
2238,1.232048864,-0.559322466,Red
2239,-0.778760543,-0.749964857,Red
2240,-0.601746885,0.871060483,Blue
2241,-0.801700062,1.210422893,Blue
2242,-0.67440031,0.965789389,Blue
2243,-0.790870613,1.148089136,Blue
2244,-0.770205301,1.09249324,Blue
2245,-0.795787615,1.115320089,Blue
2246,0.541780993,0.497934976,Red
2247,0.364981913,-0.354093216,Red
2248,-0.300517512,1.990293559,Red
2249,-0.698050138,0.936086956,Blue
2250,0.552068241,-0.253979683,Red
2251,-0.753119172,1.007680051,Blue
2252,-0.760965706,1.002269013,Blue
2253,-1.217468479,-1.276061063,Red
2254,-0.640221596,0.797504147,Blue
2255,-0.022390123,0.620342386,Red
2256,0.988643548,-0.838914277,Red
2257,-0.808662931,1.040240629,Blue
2258,-0.774208183,0.970579734,Blue
2259,1.839840123,-1.110565104,Red
2260,-0.754738662,0.925103605,Blue
2261,-0.298708167,0.724977506,Red
2262,0.850594198,-1.722010767,Red
2263,1.442292386,1.633282697,Red
2264,-0.764403315,2.161486396,Red
2265,-0.209295623,-0.201822841,Red
2266,-1.564283581,-0.707147184,Red
2267,0.785183124,-1.078174073,Red
2268,0.624611391,0.454191433,Red
2269,-0.906515592,1.129484931,Blue
2270,-0.748626798,0.884859569,Blue
2271,-0.825564883,0.977858599,Blue
2272,2.027805174,0.70385272,Red
2273,-0.761430649,0.872625496,Blue
2274,0.227752475,-0.587449525,Red
2275,-2.123637801,0.821490363,Red
2276,-0.875116873,1.01256491,Blue
2277,-0.778321774,0.865949199,Blue
2278,-0.876036815,0.980222129,Blue
2279,-0.8295976,0.903629992,Blue
2280,1.707834876,1.533187607,Red
2281,1.29673306,0.556317371,Red
2282,-0.724038235,0.753674549,Blue
2283,-0.776187467,0.806586371,Blue
2284,-0.832204966,0.862493939,Blue
2285,-0.748920257,0.265981914,Red
2286,-0.737457854,0.541876239,Red
2287,-0.268791464,-0.167848349,Red
2288,-0.858111422,0.879784814,Blue
2289,-1.26209985,0.873316181,Red
2290,-0.407264898,-0.106285287,Red
2291,-0.873148874,0.883307066,Blue
2292,0.034406134,2.281977024,Red
2293,0.697533565,0.236739117,Red
2294,-0.921584111,0.926021978,Blue
2295,0.986984342,-1.391224358,Red
2296,-0.259906322,0.842064951,Red
2297,0.163862827,0.758216909,Red
2298,-0.912911092,0.900740165,NA
2299,-0.657249034,-1.46049281,Red
2300,-1.031991018,1.022515879,Blue
2301,-0.894188147,0.850299141,Blue
2302,0.873005578,1.161617949,Red
2303,-0.696592612,1.330658972,Red
2304,-0.910495804,0.85446819,Blue
2305,-0.687364672,1.367353606,Red
2306,-1.11521353,-0.120831544,Red
2307,0.22123595,0.665338113,Red
2308,-1.004735972,0.943671478,Blue
2309,-0.937562027,0.855853796,Blue
2310,-0.687819223,-0.986915438,Red
2311,-0.865940811,0.765741312,Blue
2312,-0.983214149,0.875799172,Blue
2313,-0.934691445,0.811475254,Blue
2314,-1.132502603,0.998919722,Blue
2315,1.065507756,0.900884294,Red
2316,-0.421085866,-1.720269605,Red
2317,-0.899362411,0.749653329,Blue
2318,-2.30476502,0.664734378,Red
2319,-0.057625785,-1.856919074,Red
2320,-1.402572993,1.911088923,Red
2321,-1.029059036,0.864935814,Blue
2322,-0.837000589,0.664486179,Blue
2323,0.611412247,1.420945652,Red
2324,0.41086467,1.246872627,Red
2325,-1.164775797,0.966416678,Blue
2326,-0.979690293,0.776540997,Blue
2327,-1.291343872,0.685944034,Red
2328,0.502781134,-1.685403489,Red
2329,0.469536763,0.505339848,Red
2330,-1.004860111,0.786964939,Blue
2331,-1.170726236,-0.032446875,Red
2332,-1.305913148,-0.886697883,Red
2333,-1.117156061,0.876366104,Blue
2334,-1.013896703,0.769100383,Blue
2335,-0.991530825,0.736440005,Blue
2336,-1.088248928,0.808349083,Blue
2337,-1.166843318,0.862288009,Blue
2338,-0.996866729,0.704214796,Blue
2339,-0.588289787,0.736564381,Red
2340,-1.509193427,0.252736541,Red
2341,-0.626640236,-1.762493316,Red
2342,1.658788218,-0.919730673,Red
2343,-1.110088657,0.786442493,Blue
2344,0.396867564,2.109383801,Red
2345,1.54179728,-1.27419544,Red
2346,-1.10944736,0.772598278,Blue
2347,-1.182388463,0.818307632,Blue
2348,-0.405131155,-1.863535756,Red
2349,-1.38814901,1.041294461,Red
2350,-1.022085969,0.677032429,Blue
2351,-0.508333485,0.000301867,Red
2352,-1.104586135,0.729788556,Blue
2353,-1.063620023,-0.557353689,Red
2354,-1.269563213,0.844180707,Blue
2355,-0.997113528,0.62316162,Blue
2356,1.383933511,1.550843751,Red
2357,0.710983276,-1.029725239,Red
2358,-0.991692243,0.608019752,Blue
2359,0.473188652,-0.281951227,Red
2360,-1.026338028,0.622547871,Blue
2361,-1.219077086,0.750649822,Blue
2362,-1.02531144,0.599523464,Blue
2363,-1.385078269,-0.962516742,Red
2364,-0.846090791,1.344317122,Red
2365,0.492048946,0.158433142,Red
2366,-1.133848588,0.664523169,Blue
2367,-0.301019966,1.46946353,Red
2368,-1.233396894,0.720999024,Blue
2369,-0.97190299,0.530762308,Blue
2370,-1.268070372,0.718098212,Blue
2371,-0.937518484,1.867126327,Red
2372,0.250529331,-0.577982182,Red
2373,0.403432221,-1.065597371,Red
2374,-1.341876879,0.753288124,Blue
2375,-1.095927977,Red,Blue
2376,-2.121970826,0.482050551,Red
2377,-1.233142929,0.656726445,Blue
2378,-1.576940863,-0.510764655,Red
2379,-1.181836486,0.612270138,Blue
2380,-1.249589309,0.641985916,Blue
2381,0.237960055,0.919523906,Red
2382,0.566236014,-0.281434131,Red
2383,-1.094740707,0.536251765,Blue
2384,-1.180474094,0.576314856,Blue
2385,0.410985294,0.639972626,Red
2386,-1.142637182,0.542785083,Blue
2387,2.043396206,-0.178258268,Red
2388,-1.062749914,0.486062869,Blue
2389,0.230403523,1.535737762,Red
2390,1.480549969,-0.079343236,Red
2391,1.112455788,-0.698126997,Red
2392,0.556055486,-0.118394943,Red
2393,-1.663455942,-0.029574273,Red
2394,-1.713808492,1.446031061,Red
2395,0.076113284,-0.596782347,Red
2396,0.548954836,-1.70482201,Red
2397,-1.153161645,0.526733087,Blue
2398,-0.195014255,-0.469572462,Red
2399,-1.268572304,0.579483953,Blue
2400,-1.179191311,0.519014641,Blue
2401,-1.378234067,0.613934,Blue
2402,0.082220665,-1.90920653,Red
2403,-1.110522014,0.461115011,Blue
2404,-0.236703518,-0.335337535,Red
2405,-0.856562306,0.153540902,Red
2406,-0.900359437,-0.376826198,Red
2407,1.246180363,-1.297932423,Red
2408,-1.179846669,0.486459276,Blue
2409,0.229505881,-0.41783091,Red
2410,0.43081829,-0.659597859,Red
2411,-0.367225389,0.001606082,Red
2412,0.285371192,-1.908915121,Red
2413,-1.129973383,0.450536728,Blue
2414,1.012549649,0.779060301,Red
2415,-0.333573495,-1.018821521,Red
2416,-0.777051219,0.466791092,Red
2417,0.29741978,1.31739074,Red
2418,1.075944755,-0.443042572,Red
2419,-1.21236202,0.480974324,Blue
2420,-1.110348509,-0.053118798,Red
2421,-1.152338052,0.959953259,Red
2422,-0.799129861,-1.790128396,Red
2423,-0.271262245,-0.283692645,Red
2424,-1.22650251,0.476858359,Blue
2425,-1.140642943,0.425025313,Blue
2426,-1.140305615,0.41470995,Blue
2427,-0.649861607,0.548786096,Red
2428,-0.795661985,-0.865137853,Red
2429,-1.251707233,0.455507008,Blue
2430,-0.07498599,-1.349426675,Red
2431,-1.228819588,0.434216017,Blue
2432,-0.070315808,0.826250475,Red
2433,-0.983221643,-0.066606566,Red
2434,-0.20362036,-0.938598462,Red
2435,-0.225108651,-0.291809786,Red
2436,-1.312159606,0.459996925,Blue
2437,-1.284896531,0.43683001,Blue
2438,-0.053270244,0.903042777,Red
2439,1.25173516,-0.265664917,Red
2440,-0.23136896,-0.112066778,Red
2441,-1.306066991,0.434590151,Blue
2442,-1.248854292,0.399768724,Blue
2443,-0.669518737,0.654146259,Red
2444,-1.127039521,0.339999587,Blue
2445,0.610926671,0.552853718,Red
2446,-1.388500926,0.433457824,Blue
2447,-0.134023745,-1.794281105,Red
2448,-1.251470623,0.368857347,Blue
2449,0.299216666,-1.766808938,Red
2450,1.72409961,0.325085411,Red
2451,-0.129116825,-0.273619906,Red
2452,-1.182455079,0.332315942,Blue
2453,0.243971304,-0.482694596,Red
2454,-1.29385868,0.363409063,Blue
2455,-1.175696673,0.310136771,Blue
2456,0.433598711,-0.599375749,Red
2457,-0.321852093,0.787869931,Red
2458,-1.204107411,0.310358153,Blue
2459,-1.36408839,1.792174891,Red
2460,-0.491011971,0.604218897,Red
2461,-1.152302272,0.282681977,Blue
2462,-0.208323371,-0.406620878,Red
2463,-1.391805743,0.353185994,Blue
2464,2.030705549,-0.365451945,Red
2465,-1.346978437,0.32716438,Blue
2466,-0.609102821,0.560243133,Red
2467,0.112387282,0.630881684,Red
2468,-1.151512601,0.254178599,Blue
2469,1.339080098,1.740688492,Red
2470,-1.671904575,-0.361339802,Red
2471,-1.306978158,0.292846827,Blue
2472,-1.679492876,-0.634666527,Red
2473,-1.242548054,0.262904585,Blue
2474,-0.001202332,-1.854108143,Red
2475,-0.792292421,-0.699325115,Red
2476,-1.502503509,0.849374102,Red
2477,-1.144607083,0.224276075,Blue
2478,-1.224423238,0.237775545,Blue
2479,-1.322909161,0.255151004,Blue
2480,-1.205345332,0.213130068,Blue
2481,-0.473309816,0.809058371,Red
2482,1.087490897,-1.698019733,Red
2483,-1.316968514,0.232536047,Blue
2484,-0.118075038,-0.115502612,Red
2485,0.087768278,0.880420411,Red
2486,-1.183860441,0.188630772,Blue
2487,-0.945378001,-0.140195813,Red
2488,-1.769436207,-0.488147766,Red
2489,1.793134631,-0.338271118,Red
2490,-1.184115284,0.179363186,Blue
2491,-0.230095015,-0.034691998,Red
2492,-1.315135755,0.20089864,Blue
2493,-1.324896819,0.192794206,Blue
2494,0.742182666,0.463971977,Red
2495,-2.030015269,0.908710421,Red
2496,-1.190792445,0.152997718,Blue
2497,-0.484416152,1.452935164,Red
2498,-1.231489904,0.152325042,Blue
2499,0.015369454,-1.026230086,Red
2500,-1.367432931,0.17041965,Blue
2501,-1.225062414,0.131935618,Blue
2502,-1.331857571,0.142510309,Blue
2503,0.434823123,2.002215858,Red
2504,1.203584759,-0.498637923,Red
2505,0.633803237,0.452378833,Red
2506,2.085546177,-0.216127116,Red
2507,-0.839903242,-0.571822379,Red
2508,-1.488122024,0.160332584,Blue
2509,1.031401551,-0.488016501,Red
2510,1.173910626,0.757208187,Red
2511,0.139058135,-1.85607744,Red
2512,0.435630013,-0.417533583,Red
2513,-1.143773425,0.089560395,Blue
2514,-1.335871754,0.112339721,Blue
2515,-1.433603265,0.117371808,Blue
2516,0.082837689,-1.157045499,Red
2517,-1.421945758,0.104629432,Blue
2518,-1.470987659,0.446920973,Red
2519,-1.549058815,0.111657833,Blue
2520,-0.30828259,-0.067751253,Red
2521,-0.931668621,0.06654168,Red
2522,-1.521277147,0.096090145,Blue
2523,-1.249907417,0.050377098,Blue
2524,-1.312008135,0.048171719,Blue
2525,-1.692409211,0.080100183,Blue
2526,-1.370571825,-1.092653241,Red
2527,-1.255569555,0.022410354,Blue
2528,1.357295017,-1.197403464,Red
2529,-1.259574319,0.013250098,Blue
2530,-1.39692687,0.015666521,Blue
2531,-1.428470572,0.007570781,Blue
2532,-2.452128642,0.554473945,Red
2533,0.712720268,-1.680216043,Red
2534,0.608583514,0.094958316,Red
2535,-1.353011093,-0.008698113,Blue
2536,-1.105932271,-0.034850105,Blue
2537,-1.681795277,1.659867815,Red
2538,1.953634298,-0.425026518,Red
2539,-1.33797846,-0.030064303,Blue
2540,0.717873946,0.004802935,Red
2541,-1.293037729,-0.042408616,Blue
2542,0.51482847,1.405976215,Red
2543,0.454306353,-0.47735883,Red
2544,0.440910904,2.219761743,Red
2545,-1.410219865,-0.047340239,Blue
2546,0.902144645,1.840514082,Red
2547,-1.247774517,-0.063531878,Blue
2548,-1.497232809,-0.066421049,Blue
2549,-1.670603447,-0.374221724,Red
2550,-1.366909242,-0.080207593,Blue
2551,-0.206328747,-0.439116228,Red
2552,1.3097697,0.001875134,Red
2553,1.725625842,-0.997425413,Red
2554,0.187406046,-0.492554062,Red
2555,0.985980305,0.645128115,Red
2556,0.645439989,-1.842971053,Red
2557,0.614115612,-0.096642294,Red
2558,-0.515271083,0.681542447,Red
2559,0.832537468,1.147825212,Red
2560,-1.402104182,-0.090177194,Blue
2561,-1.390153013,-0.100852029,Blue
2562,-1.219849765,-0.110710198,Blue
2563,-1.220806543,-0.119983167,Blue
2564,-1.465411402,-0.133961711,Blue
2565,-1.414318909,-0.143733963,Blue
2566,-0.334507088,0.645783222,Red
2567,-1.526365518,-0.158353796,Blue
2568,-1.189768158,-0.155843123,Blue
2569,-1.640017688,1.334026579,Red
2570,-1.196830625,-0.165275622,Blue
2571,-0.512593873,0.013885805,Red
2572,-1.441890484,-0.188445221,Blue
2573,-1.510032362,-0.203891507,Blue
2574,0.289514965,-1.060307554,Red
2575,-1.336648703,-0.202894791,Blue
2576,-1.543869073,0.461653369,Red
2577,-0.200577919,1.201773031,Red
2578,-1.248003501,-0.206056799,Blue
2579,-1.209911236,-0.21231742,Blue
2580,-1.227803333,-0.223353312,Blue
2581,-1.216870135,-0.231713011,Blue
2582,-1.515655334,-0.274212618,Blue
2583,-1.226796793,-0.251756439,Blue
2584,-1.287751197,-0.268986578,Blue
2585,1.386457209,0.259909986,Red
2586,-1.361542171,-0.288899009,Blue
2587,0.701889387,0.284376663,Red
2588,-1.336670149,-0.296014769,Blue
2589,-1.393718399,-0.315002973,Blue
2590,-1.25761921,-0.304574795,Blue
2591,1.277986019,-1.545511933,Red
2592,-1.253910574,-0.313881531,Blue
2593,-1.304781261,-0.332583049,Blue
2594,1.07176106,-1.61125788,Red
2595,-1.438697882,-0.367097812,Blue
2596,0.449594494,-0.170010636,Red
2597,-1.365703922,-0.364788706,Blue
2598,0.141085099,0.746126231,Red
2599,-1.631752864,1.657531077,Red
2600,0.039150782,-1.902699362,Red
2601,-1.52494697,-0.832133652,Red
2602,-1.390963509,1.800903161,Red
2603,-1.311153543,-0.364987943,Blue
2604,1.755305876,-1.072399913,Red
2605,1.12062985,1.025647355,Red
2606,1.294599173,-0.175774252,Red
2607,0.460716419,0.688196362,Red
2608,0.313428736,0.893744997,Red
2609,-0.437494215,0.557582141,Red
2610,1.157360765,-1.637354178,Red
2611,0.277383428,2.178793153,Red
2612,-1.455871589,-0.405024613,Blue
2613,0.65041942,0.196254433,Red
2614,-1.377977159,-0.400206087,Blue
2615,-1.275573824,-0.388805167,Blue
2616,-1.106699074,-0.360669932,Blue
2617,-0.035518242,-0.741614988,Red
2618,-1.047958361,-0.35585271,Blue
2619,-0.980500736,-0.348005868,Blue
2620,-1.201789236,-0.411853836,Blue
2621,-1.237144687,-1.27601506,Red
2622,-1.341078721,-0.457995442,Blue
2623,-1.252184528,-0.445261634,Blue
2624,0.945346247,-1.684382276,Red
2625,-1.501498223,-0.524567383,Blue
2626,-1.403827046,-0.509302467,Blue
2627,-1.15816169,-0.449180001,Blue
2628,-1.218961025,-0.477282521,Blue
2629,-1.226916903,-0.490104606,Blue
2630,-1.196244225,-0.490848176,Blue
2631,-1.882861051,0.996548683,Red
2632,-0.641826375,2.243385185,Red
2633,-1.242843996,-0.516319028,Blue
2634,1.03470425,-0.675125491,Red
2635,-1.275646156,-0.538018276,Blue
2636,-1.113213382,-0.493411702,Blue
2637,-1.269924738,-0.558214724,Blue
2638,-0.829845378,-0.348829924,Red
2639,1.047958974,1.93190844,Red
2640,-1.196765449,-0.543043132,Blue
2641,-1.272726287,-0.58161858,Blue
2642,-1.257432848,-0.587165413,Blue
2643,-1.261212074,-0.59987474,Blue
2644,-1.055180778,-0.529959235,Blue
2645,-0.72194792,-1.700784171,Red
2646,-1.303936835,-0.639892643,Blue
2647,-1.957493083,1.266336483,Red
2648,-1.233153325,-0.622608845,Blue
2649,-1.2653266,-0.647491198,Blue
2650,-0.103770686,2.070680988,Red
2651,-2.241478971,0.853716511,Red
2652,-1.35010262,1.077554063,Red
2653,-1.380566804,-0.708744439,Blue
2654,-1.563409243,0.060604732,Red
2655,-1.159841046,-0.62467826,Blue
2656,0.463810836,-0.954364868,Red
2657,-1.230612659,-0.667303302,Blue
2658,-2.362232132,0.289095761,Red
2659,-1.253660784,-0.689484159,Blue
2660,-0.020765724,-0.314572623,Red
2661,-1.307716675,-0.726638454,Blue
2662,-1.85440678,-0.231753755,Red
2663,0.417639181,-0.415965504,Red
2664,-1.312310846,-0.741359294,Blue
2665,-0.946123982,0.083897604,Red
2666,-1.076671819,-0.639753251,Blue
2667,2.116996056,0.24494203,Red
2668,-1.218941251,-0.720650489,Blue
2669,0.209619635,0.792590172,Red
2670,0.703881621,2.09918047,Red
2671,-0.144285954,-0.48460583,Red
2672,-1.18518435,1.184986449,Red
2673,2.045199441,0.100646548,Red
2674,0.611776972,-0.288894779,Red
2675,2.032255967,0.146803749,Red
2676,-1.227741096,-0.737079039,Blue
2677,-1.274995326,1.841815387,Red
2678,-0.150743289,-0.347433317,Red
2679,1.126111935,-1.67353621,Red
2680,1.273696396,-1.288063481,Red
2681,0.318889848,-0.398342576,Red
2682,1.390569661,-0.175129301,Red
2683,-1.107732231,-0.687643001,Blue
2684,-1.262554134,-0.779744018,Blue
2685,-0.834026827,0.153316993,Red
2686,-1.222031177,-0.770878038,Blue
2687,3.5,2,Blue
2688,0.998748753,-0.755485844,Red
2689,-2.246059429,0.462798428,Red
2690,-1.104797555,-0.731104103,Blue
2691,-1.134995978,-0.759576869,Blue
2692,-1.086239494,-0.743573172,Blue
2693,1.24746449,-0.126661312,Red
2694,-1.210309282,-1.306116405,Red
2695,-1.25068961,-0.850871677,Blue
2696,-0.622990335,1.392976158,Red
2697,-0.810411908,0.55880482,Red
2698,1.859670917,-0.989897311,Red
2699,-1.617749398,-0.442623971,Red
2700,-1.084286812,-0.765561533,Blue
2701,-1.691063156,1.494678926,Red
2702,-1.154231113,-0.81945171,Blue
2703,-1.106372235,-0.802659995,Blue
2704,-1.069151482,-0.791625209,Blue
2705,-1.092148679,-0.818126303,Blue
2706,-0.78098847,0.452551969,Red
2707,-1.183875352,-0.889575974,Blue
2708,-1.237943031,-0.938434443,Blue
2709,-0.028608407,-1.299860484,Red
2710,-1.150679866,-0.894380051,Blue
2711,-1.033332933,-0.82816547,Blue
2712,-1.44960053,0.295967229,Red
2713,-1.048424459,-0.850720006,Blue
2714,-0.184386123,0.658751453,Red
2715,1.83140214,0.156642797,Red
2716,0.111787659,-2.162991137,Red
2717,1.334155581,0.369499906,Red
2718,-0.996938651,-0.827136449,Blue
2719,-1.217743652,-0.996254017,Blue
2720,0.705492822,0.261544709,Red
2721,-0.326384638,-0.321115057,Red
2722,-1.124110269,-0.943251946,Blue
2723,-0.999045998,-0.865156863,Blue
2724,-0.964360518,-0.851738297,Blue
2725,1.084677629,-1.47033358,Red
2726,-1.086051788,-0.95620857,Blue
2727,-0.278831726,-0.084478626,Red
2728,0.636881557,1.394374112,Red
2729,0.618247603,0.099566539,Red
2730,-0.984850235,-0.202413716,Red
2731,0.35264643,1.457311831,Red
2732,-0.081224209,0.889310052,Red
2733,-1.086598488,-0.9704453,Blue
2734,-1.03602528,-0.944871623,Blue
2735,0.481192173,-0.306647671,Red
2736,-1.13047766,-1.033472875,Blue
2737,1.258249563,-0.458495478,Red
2738,-0.34384182,-1.155110941,Red
2739,-1.038209898,-0.973896894,Blue
2740,-0.962524124,-0.925779315,Blue
2741,-0.572494064,0.616150986,Red
2742,-0.430976325,1.426276113,Red
2743,-1.693642061,-0.68240433,Red
2744,1.927460332,-0.206430577,Red
2745,2.057944128,0.383281965,Red
2746,-0.321491136,-0.132133581,Red
2747,-1.161940664,0.200855016,Red
2748,-0.947416752,-0.926341007,Blue
2749,1.237529688,-0.504690385,Red
2750,-1.007045091,0.577632123,Red
2751,0.156800728,-1.242412877,Red
2752,-0.940221027,-0.93337538,Blue
2753,-0.795819114,-0.822614368,Blue
2754,-1.056108099,-1.060976196,Blue
2755,0.435983842,0.517986845,Red
2756,-0.301434702,-0.385112095,Red
2757,-0.291354317,-0.041658209,Red
2758,0.409670472,0.694824658,Red
2759,-0.980653007,-1.009312296,Blue
2760,-0.983716575,-1.02637495,Blue
2761,1.909345904,0.935365321,Red
2762,-1.012986476,-1.067641199,Blue
2763,0.136911725,-1.206561649,Red
2764,-1.080679567,-1.145538233,Blue
2765,-0.885318609,-0.978116321,Blue
2766,-0.833495183,-0.942409994,Blue
2767,-0.926901177,-1.046232774,Blue
2768,1.090732866,-0.55546643,Red
2769,-0.052843983,2.239049947,Red
2770,-0.981712402,-1.115030335,Blue
2771,-0.988153792,-1.137358455,Blue
2772,1.910082823,-0.683269583,Red
2773,0.254944438,-0.575620131,Red
2774,-0.919779357,-1.084206623,Blue
2775,0.314566784,0.752434618,Red
2776,1.684170281,-1.060167356,Red
2777,-1.083336835,-0.245868365,Red
2778,-0.874271585,-0.636755582,Red
2779,-0.514781098,-0.915650267,Red
2780,0.360089509,1.408197395,Red
2781,-0.832919219,-1.010147168,Blue
2782,0.801644504,-0.994307547,Red
2783,-1.017756986,1.232945199,Red
2784,-0.937835586,-1.134225534,Blue
2785,-0.921757975,-1.133388426,Blue
2786,-0.778385006,-0.995025747,Blue
2787,1.024198946,0.763584167,Red
2788,-0.847325439,-1.084667649,Blue
2789,-1.030333612,-1.303687079,Blue
2790,-1.267477221,1.142116859,Red
2791,0.603031138,0.00237039,Red
2792,-0.885683335,-1.159364567,Blue
2793,-1.011314253,1.107814982,Red
2794,0.293149739,-1.033517259,Red
2795,-0.778028761,-1.05275297,Blue
2796,0.798359661,0.110355819,Red
2797,-0.792416311,-1.084682448,Blue
2798,2.00945751,0.176800354,Red
2799,-0.189232825,0.749152956,Red
2800,-0.933819427,-1.267533632,Blue
2801,-0.808584785,-1.135827198,Blue
2802,0.354090572,0.614960346,Red
2803,-0.951968176,-1.327224529,Blue
2804,0.592488797,0.443356163,Red
2805,-0.640771499,-1.69039319,Red
2806,1.175863004,-1.479720221,Red
2807,-0.398035496,-1.078609686,Red
2808,0.96695933,1.040171799,Red
2809,-0.853717107,-1.225261909,Blue
2810,-0.805436707,-1.182703441,Blue
2811,0.427013975,-1.054123461,Red
2812,-0.188806255,-0.131575183,Red
2813,-1.257622656,1.87845002,Red
2814,-0.815571392,0.42628027,Red
2815,0.505614705,-0.168261001,Red
2816,-0.67912474,-1.038942767,Blue
2817,-2.272049267,0.78789184,Red
2818,-0.898752171,-0.54019309,Red
2819,0.019127317,-2.034738071,Red
2820,-0.785928983,-1.192853957,Blue
2821,-0.807646518,-1.239342536,Blue
2822,-0.788217572,-1.232027931,Blue
2823,-0.745911515,-1.193160438,Blue
2824,-0.822567426,-1.317243878,Blue
2825,0.148474871,2.21991873,Red
2826,-0.16010737,0.678614338,Red
2827,0.544161623,-0.021217717,Red
2828,-0.70520029,-1.172685769,Blue
2829,0.671346878,-0.104992185,Red
2830,1.102573707,0.609935466,Red
2831,-1.244539006,0.966100653,Red
2832,-0.631501031,-1.085543125,Blue
2833,-0.959639964,1.418554907,Red
2834,-0.691692879,-1.189554276,Blue
2835,-0.695277953,-1.213369492,Blue
2836,-0.689478242,-1.223726755,Blue
2837,-0.531809544,-1.002907405,Blue
2838,0.63736269,-0.196716358,Red
2839,-1.017498691,0.012208982,Red
2840,-0.225806673,-0.399608112,Red
2841,-0.126594316,-0.298447478,Red
2842,-0.128882072,-1.2003471,Red
2843,-1.573471809,0.121685719,Red
2844,-0.670548167,-1.23357598,Blue
2845,-0.800568118,-1.458134349,Blue
2846,1.215196088,1.691888208,Red
2847,-0.712512875,-1.340879086,Blue
2848,-0.720281682,-1.375484831,Blue
2849,-0.935302362,1.26072081,Red
2850,-0.559818997,-1.132346509,Blue
2851,-0.744613915,-1.46254977,Blue
2852,-0.618488788,-1.270881868,Blue
2853,1.259667325,-1.401520402,Red
2854,1.804030729,0.991467997,Red
2855,0.200079651,-1.4729964,Red
2856,-0.583450277,-1.231222227,Blue
2857,-1.520142739,0.667295438,Red
2858,-0.588166049,-1.260595938,Blue
2859,-0.619407492,-1.338825861,Blue
2860,-0.818021678,0.272161134,Red
2861,-0.561415147,-1.255422765,Blue
2862,-0.518888666,-1.197778141,Blue
2863,-0.577966921,-1.331865203,Blue
2864,-0.625278361,-1.447921378,Blue
2865,-0.576257479,-1.377237828,Blue
2866,-1.016101839,-0.368312915,Red
2867,-0.591638057,-1.4337598,Blue
2868,-0.53606131,-1.346168009,Blue
2869,-0.861537928,2.073500154,Red
2870,-0.478870134,-1.251566887,Blue
2871,-0.202604875,-0.208442017,Red
2872,-0.56055595,-1.450417395,Blue
2873,1.617801826,-1.260014097,Red
2874,-0.195151742,-0.356807804,Red
2875,-1.973443382,0.825827158,Red
2876,1.639524924,0.97573665,Red
2877,-0.470912073,-1.282860428,Blue
2878,-0.433115747,-1.223853505,Blue
2879,-0.56397935,-1.545922743,Blue
2880,-0.510770603,-1.453828247,Blue
2881,-0.485589902,-1.424104155,Blue
2882,2.05026074,0.303242638,Red
2883,-2.337607472,0.6952302,Red
2884,-0.522975226,-1.544510793,Blue
2885,-0.466298286,-1.437121579,Blue
2886,-0.4517975,-1.431514864,Blue
2887,-0.378956304,-0.334695571,Red
2888,1.782863551,-1.230126427,Red
2889,-0.437422686,-1.425807464,Blue
2890,0.221290496,-0.355379582,Red
2891,0.757118507,0.254052586,Red
2892,-0.391626539,-1.336469542,Blue
2893,1.32150773,1.798036358,Red
2894,-0.407047696,-1.408664585,Blue
2895,-0.504697508,-0.360998972,Red
2896,0.985455266,-0.768984319,Red
2897,-0.445694332,-1.548577934,Blue
2898,-0.37832672,-1.393865254,Blue
2899,-1.673539662,-0.206729982,Red
2900,-0.444028672,0.711493556,Red
2901,2.060483195,-0.291812861,Red
2902,-0.336494141,-1.305672699,Blue
2903,-0.336908335,-1.338992809,Blue
2904,0.658453209,1.124004008,Red
2905,-0.343384529,-1.392444747,Blue
2906,-0.380170899,-1.543814619,Blue
2907,-0.109986116,1.576908463,Red
2908,-0.369761951,-1.550853734,Blue
2909,-1.955660466,0.982231502,Red
2910,0.854481579,0.217779571,Red
2911,0.350253328,2.123920662,Red
2912,-0.310204012,-1.395132565,Blue
2913,1.255471646,0.284522658,Red
2914,-0.295759777,-1.384277092,Blue
2915,-0.268022523,-1.326020011,Blue
2916,-0.712045077,-0.845661306,Red
2917,0.255515522,-1.732140297,Red
2918,-0.312949625,-1.526554865,Blue
2919,-0.312195623,-1.569151044,Blue
2920,-0.265896548,-1.439519797,Blue
2921,-0.273959854,-1.51663012,Blue
2922,-0.248940127,-1.463387896,Blue
